vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
AL MAARAJ MEDICAL CENTRE,,855680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL MAIDAH NURSING HOME LIMITED,,2273600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL MANAR NURSING HOME LIMITED,,1068480.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Al Naim Medical Clinic and Lab Services,,739200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL NAS NURSING HOME,,638400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL NASRI NURSING HOME,,436800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL NASRI NURSING HOME LTD,,795200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL RAHMAN NURSING HOME LTD,,2343040.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL SHIFAC NURSING HOME LIMITED,,2092960.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL WAHAB MEDICARE,,909440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-AIN MEDICAL CENTRE LIMITED,,152320.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALALE HEALTH CENTRE,,120000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALAMAGAN MEDICAL CENTRE LIMITED,,2373200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-AMANNAH HOSPITAL,,3893120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALATI NURSING HOME,,678720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALBADHAR NURSING HOME,,914960.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-BAITUL TIIBA HOSPITAL LIMITED,,3233680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-BAQARAH NURSING HOME LIMITED,,3512320.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-BASRAH HOSPITAL LIMITED,,771280.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-BASRAH HOSPITAL LTD,,3831200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Albilal Medical Clinic (Moyale),,145600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-BILAL NURSING HOME,,378560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-BUQARI NURSING HOME LIMITED,,985600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-BUSHRA MEDICAL CENTRE,,2671200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALEN WALES LOLGORIAN MEDICAL CLINIC,,48080.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Alexandria Cancer Centre & Palliative care Hospital,,566325.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
"ALEXANDRIA CANCER CENTRE AND PALLIATIVE HOSP I T A L 1LI,M18IT8E,3D",,73.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-FALAH NURSING HOME LIMITED,,2358720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALFAROOQ HOSPITAL LTD,,3027600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALFATAH MEDICAL CLINIC,,6720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALFOMBIU MEDICAL CLINIC,,1031440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-FOWZ NURSING HOME,,2927680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
"AL-HARAMEIN NURSING HOME & LABORATORY SERVI C E L I 1M,0IT4E9D,",,720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Al-Hayat Nursing Home & Maternity Services,,974400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALHAYAT NURSING HOME &amp; MATERNITY SERVICE S,,994560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-HIKMA MEDICAL CENTRE,,904960.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-HUDA NURSING HOME,,226240.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
