vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
113 IJARA SUB-COUNTY HOSPITAL,,33600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
114 IMARA HOSPITAL EMBU,,2846480.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
115 IMMACULATE HEART OF MARY MISSION HOSPITAL KILIMAMBOGO,,44800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
116 INNOVATION EYE CENTRE LTD,,2626400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
117 INNOVATION EYE CENTRE LTD-KISUMU,,67200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
118 ISIOLO DRUG MART MEDICAL CENTRE,,223440.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
119 ITANDO MISSION OF HOPE AND HEALTHCARE,,2042196.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
120 ITEN COUNTY REFERRAL HOSPITAL,,100800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
121 JAMII WELLNESS HOSPITAL,,134400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
122 JANICE CHOLERTON MEDICAL &amp; CANCER CENTRE,,257000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
123 JARAMOGI OGINGA ODINGA TEACHING AND REFERRAL HOSPITAL,,4130640.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
124 JUJA ROAD MATERNITY HOSPITAL LIMITED- PANGANI,,44800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
125 JUMUIA FRIENDS HOSPITAL KAIMOSI,,56000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
126 JUMUIA HOSPITAL HURUMA,,1680000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
127 KABARNET COTTAGE HOSPITAL LIMITED,,352800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
128 KAGIO HOSPITAL LIMITED,,78400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
129 KAKAMEGA ORTHOPAEDIC HOSPITAL,,604800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
130 KANNIKA INTERNATIONAL LTD HOSPITAL-TOM MBOYA,,235200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
131 KAPSABET COUNTY REFERRAL HOSPITAL,,156800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
132 KAPSABET SURGICAL CARE CENTRE LTD,,515200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
133 KENOL HOSPITAL LTD,,4047120.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
134 KENYATTA NATIONAL HOSPITAL,,193900.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
135 KENYATTA UNIVERSITY TEACHING REFERRAL AND RESEARCH HOSPITAL,,225680.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
136 KERICHO COUNTY REFFERAL HOSPITAL,,144800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
137 KERUGOYA COUNTY REFERRAL HOSPITAL,,1254400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
138 KERUGOYA FORTIS MEDICAL AND CANCER CENTRE,,1097600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
139 KERUGOYA MEDICAL CENTRE,,212800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
140 KHAIRAT MEDICAL CENTRE LIMITED,,134400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
141 KHALABA MEDICAL SERVICES,,134400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
142 KIMA MISSION HOSPITAL,,907200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
143 KIMANA ULTRACARE HOSPITAL LIMITED,,1242600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
144 KIMATHI MEDICAL SERVICES KARABA,,134000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
145 KIMININI COTTAGE MISSION HOSPITAL,,1589280.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
146 KINONDO KWETU HOSPITAL,,89600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
147 KIRIAINI MISSION HOSPITAL,,56000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
148 KISII TEACHING AND REFERRAL HOSPITAL,,260000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
149 KITENGELA MEDICAL SERVICES,,2206400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
150 KITENGELA MEDICAL SERVICES--KAJIADO,,168000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Page 3 of,,7.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
151 KITUI COUNTY REFERRAL HOSPITAL,,33600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
152 KOMAROCK MODERN HEALTHCARE -CHUKA,,89600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
153 KORY FAMILY HOSPITAL KIMILILI,,1780800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
154 KPN PEARL HEALTH LIMITED,,347200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
155 KWALE SUB-COUNTY REFERRAL HOSPITAL,,100800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
156 LADNAN HOSPITAL,,12095440.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
157 LIFE POINT HOSPITAL,,89600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
158 LIFECARE HOSPITAL LIMITED-KIKUYU,,273800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
159 LIFECARE HOSPITAL LIMITED-MERU,,1052800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
160 LIFECARE HOSPITAL-ELDORET LIMITED,,16429680.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
161 LIMURU NURSING HOME,,313600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
162 LIONS SIGHTFIRST EYES HOSPITAL,,15163280.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
163 LIPTON CENTRAL HOSPITAL,,246400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
164 LIVING ROOM INTERNATIONAL,,1377600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
165 LUMINO NURSING AND MATERNITY HOME,,3529280.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
166 MAKINDU MEDICAL CENTRE,,526400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
167 MAKUENI COUNTY REFERRAL HOSPITAL,,67200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
168 MAMA BIRITA HOSPITAL LIMITED,,224000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
169 MARY IMMACULATE HOSPITAL MWEIGA,,2721040.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
170 MARY IMMACULATE KERUGOYA HOSPITAL,,1117760.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
171 MATIBABU FOUNDATION HOSPITAL UKWALA,,798000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
172 MAUA METHODIST HOSPITAL,,235200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
173 MBAGATHI COUNTY REFERRAL HOSPITAL,,74100.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
174 MEDIFORTE HOSPITAL LIMITED,,689920.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
175 MEDILIFE HOSPITAL LIMITED,,492800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
176 MEDISTAR HOSPITAL KERICHO LIMITED,,1915200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
177 MEDSTOPS HEALTHCARE KENYA,,582400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
178 MEGALIFE HOSPITAL LIMITED,,134400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
179 MERU DOCTORS PLAZA LIMITED,,3331440.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
180 MERU TEACHING AND REFERRAL HOSPITAL,,2178400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
181 METROPOLITAN HOSPITAL,,1645800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
182 MEWA HOSPITAL MOMBASA,,347200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
183 MISSION CARE HOSPITAL LIMITED,,44700.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
184 MITUNGUU HOSPITAL,,140000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
185 MODET HOSPITAL LIMITED,,61600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
186 MOKOWE HEALTH CENTRE,,14000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
187 MOMBASA BREEZE HOSPITAL(MBH) LIMITED,,33600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
188 MOMBASA EYE HOSPITAL LTD,,11200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
189 MOTHER AMADEA MISSION HOSPITAL,,1482440.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
190 MOTHER AND CHILD HOSPITAL,,168000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
191 MOTHER FRANCISCA MISSION MATERNITY AND HEALTH CENTRE,,1841400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
192 MT. KENYA ACK HOSPITAL,,2793960.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
193 MULATYA MEMORIAL HOSPITAL,,89600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
194 MULEMI NURSING HOME,,503440.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
195 MUNGOMA HOSPITAL,,1489040.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
196 MUTUATI SUB-COUNTY HOSPITAL,,10000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
197 MWEA MEDICAL CENTRE,,1023680.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
198 MWINGI SPECIALIST HOSPITAL,,940240.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
199 NAIDU HOSPITAL LTD,,134400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
200 NAIROBI EAST HOSPITAL LTD,,7168000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Page 4 of,,7.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
201 NAIROBI WEST HOSPITAL,,414400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
202 NAIVASHA SUB-COUNTY HOSPITAL,,28000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
203 NAJ HOSPITAL LTD,,89600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
204 NAZARETH HOSPITAL,,313600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
205 NEEMA UNIVERSAL HEALTH CARE LIMITED-EMBU TOWN,,5096520.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
206 NEW BUSIA MATERNITY &amp; NURSING HOME,,2363200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
207 NEW ELGON VIEW MEDICAL COTTAGE,,1432240.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
208 NGARA COMPREHENSIVE HEALTH SERVICES LIMITED,,459200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
209 NORTH KINANGOP CATHOLIC HOSPITAL,,6738759.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
210 NORTHERN SPECIALISTS HOSPITAL LIMITED,,694400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
211 NOVAS SPECIALIST HOSPITAL-LODWAR(CANCER & INFECTIOUS DESEASE),,806399.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
212 NYABONDO HOSPITAL,,291200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
213 NYAMBENE SUB-COUNTY HOSPITAL,,380800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
214 NYANGENA HOSPITAL LTD,,851200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
215 OASIS DOCTORS PLAZA,,33500.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
216 OASIS DOCTORS PLAZA HOMABAY,,78400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
217 OASIS DOCTORS PLAZA MIGORI,,84000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
218 OASIS DOCTORS PLAZA NYAMIRA,,67200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
219 OASIS DOCTORS PLAZA WEBUYE LIMITED,,666400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
220 OASIS SPECIALIST HOSPITAL,,2747600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
221 OLJABET HOSPITAL,,772800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
