vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
100 BLUE RIDGE MEDICAL LTD -KISUMU,,1014500.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Page 2 of,,33.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
101 BOKOLI SUB COUNTY HOSPITAL,,1155840.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
102 BOKOLI SUB COUNTY HOSPITAL,,339280.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
103 BONDO SUB-COUNTY REFERRAL HOSPITAL,,678720.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
104 BONDO SUB-COUNTY REFERRAL HOSPITAL,,131040.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
105 BOSONGO MEDICAL CENTRE,,20376414.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
106 BOSONGO MEDICAL CENTRE,,2181050.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
107 BRISTOL PARK HOSPITAL FEDHA,,1491000.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
108 BRISTOL PARK HOSPITAL FEDHA,,63900.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
109 BRISTOL PARK HOSPITAL MACHAKOS,,3099150.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
110 BRISTOL PARK HOSPITAL MACHAKOS,,809397.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
111 BROTHER ANDRE HOSPITAL LTD,,208320.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
112 BROTHER ANDRE HOSPITAL LTD,,57120.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
113 BUGUMBE HEALTH CENTRE,,26880.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
114 BUKAYA HEALTH CENTRE,,6720.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
116 BUKEMBE HEALTH CENTRE,,17920.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
115 BUKEMBE HEALTH CENTRE,,6720.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
117 BUKURA RURAL HEALTH DEMONSTRATION CENTRE,,73920.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
118 BUKURA RURAL HEALTH DEMONSTRATION CENTRE,,11200.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
119 BULONDO HEALTH CENTRE,,606880.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
120 BULONDO HEALTH CENTRE,,20160.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
121 BULSHAWI NURSING HOME LIMITED,,103040.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
122 BUMALA A HEALTH CENTRE,,73920.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
123 BUMALA B HEALTH CENTRE,,22400.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
124 BUMULA SUB-COUNTY HOSPITAL,,655040.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
125 BUMULA SUB-COUNTY HOSPITAL,,184720.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
126 BUNGOMA COUNTY REFERRAL HOSPITAL,,8169480.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
127 BUNGOMA COUNTY REFERRAL HOSPITAL,,434230.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
128 BUNGOMA WEST HOSPITAL,,10235183.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
129 BUNGOMA WEST HOSPITAL,,1368692.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
130 BURA SUB-COUNTY HOSPITAL,,97440.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
131 BURA SUB-COUNTY HOSPITAL,,20160.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
132 BURA SUB-COUNTY HOSPITAL,,10080.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
133 BURA TANA NURSING HOME ANNEX,,880320.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
134 BURBURIS MEDICAL CENTRE,,22400.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
135 BURNT FOREST SUB-COUNTY HOSPITAL,,137760.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
136 BURNT FOREST SUB-COUNTY HOSPITAL,,23520.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
137 BUSIA COUNTY REFERRAL HOSPITAL,,1558590.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
138 BUSIA COUNTY REFERRAL HOSPITAL,,361860.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
139 BUSIA DISTRICT HOSPITAL,,55470.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
141 BUTE SUB COUNTY HOSPITAL,,252000.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
140 BUTE SUB COUNTY HOSPITAL,,164640.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
142 BUTERE COUNTY HOSPITAL,,786240.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
143 BUTERE COUNTY HOSPITAL,,184800.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
144 BUTULA MISSION HEALTH CENTRE,,230720.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
145 BUTULA MISSION HEALTH CENTRE,,51520.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
146 CANA FAMILY CLINIC AND RESOURCE CENTRE,,383040.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
147 CANA FAMILY CLINIC AND RESOURCE CENTRE,,73920.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
148 CANA HOSPITAL,,53250.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
149 CANCER CARE KENYA LIMITED,,40674942.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
150 CANCER CARE KENYA LIMITED,,16500800.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Page 3 of,,33.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
151 CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOWER,,36003838.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
152 CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOWER,,15582082.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
153 CANCER CENTER OF EXCELLENCY,,9186594.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
154 CANCER CENTER OF EXCELLENCY,,1356775.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
155 CARE HOSPITAL LTD,,2545350.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
156 CARE HOSPITAL LTD,,639000.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
157 CEDAR HOSPITAL,,9435898.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
158 CEDAR HOSPITAL,,1459050.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
159 CENTRAL DIALYSIS AND DIAGNOSTIC CENTRE LIMITED,,266250.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
160 CENTRAL MEMORIAL HOSPITAL LTD,,3823350.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
161 CENTRAL MEMORIAL HOSPITAL LTD,,734850.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
162 CGTRH MTONGWE OUTREACH,,387520.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
163 CGTRH MTONGWE OUTREACH,,20160.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
164 CHARITY MEDICAL HOSPITAL,,2343000.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
165 CHARITY MEDICAL HOSPITAL,,1459050.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
166 CHEBIEMIT SUB COUNTY HOSPITAL,,171360.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
167 CHEBIEMIT SUB COUNTY HOSPITAL,,50400.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
168 CHEBUKUTUMI HEALTH CENTRE,,147840.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
169 CHEBUKUTUMI HEALTH CENTRE,,105280.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
170 CHEKALINI HEALTH CENTRE,,30160.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
171 CHEKALINI HEALTH CENTRE,,8960.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
173 CHEMOLINGOT SUB-COUNTY HOSPITAL,,30240.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
172 CHEMOLINGOT SUB-COUNTY HOSPITAL,,26880.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
174 CHEMWAA HEALTH CENTRE,,645120.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
175 CHEMWAA HEALTH CENTRE,,100640.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
176 CHEPARERIA SUB-COUNTY HOSPITAL,,124320.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
177 CHEPARERIA SUB-COUNTY HOSPITAL,,36960.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
178 CHEPKUBE HEALTH CENTRE,,13440.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
179 CHEPKUBE HEALTH CENTRE,,4480.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
180 CHEPNGOMBE HEALTH CENTRE,,14480.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
181 CHEPTAIS SUB-COUNTY HOSPITAL,,1357440.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
182 CHEPTAIS SUB-COUNTY HOSPITAL,,288960.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
