vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
HASHI MEDICAL CENTRE LIMITED - MURANGA,,252350.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HAVANA HOSPITAL LIMITED,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HAVEN HEALTHCARE,,15250996.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HAVEN HOSPITAL BONDO,,1020400.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HAWINGA HEALTH CENTRE,,310000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HAYAT HOSPITAL,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HEALPARK MEDICAL SOLUTIONS,,56000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HEALTH WAVE MEDICAL SERVICES LIMITED-HOSPITA L,,113900.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HEALTHGATE HOSPITAL LTD,,367800.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HEALTHPACT HOSPITAL,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HEALTHRIGHT COMMUNITY MEDICAL CENTRE,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HEALTHY POP CENTRE,,190000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HEMA HOSPITAL,,420000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HENI HEALTH CENTRE,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HIGHFIELD HOSPITAL,,190000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HILLVIEW NURSING HOME TAKABA LIMITED,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLA COUNTY REFERRAL HOSPITAL,,278650.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLANI MEDICAL CENTRE AND NURSING HOME,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLO KADAWA COMMUNITY CLINIC,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLSOMS ANNEX KEUMBU,,400000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLSOMS NURSING HOME,,720000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLY FAMILY CATHOLIC MISSION HOSPITAL,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLY FAMILY CENTRE -KIPSARAMAN,,300000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLY FAMILY HOSPITAL NANGINA,,600000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLY FAMILY ORIANG HEALTH CENTRE,,110000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLY ROSARY HEALTH CENTRE NGONYEK,,496000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOLY SPIRIT HEALTH CENTRE - GILGIL,,559000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOMABAY COUNTY REFERRAL HOSPITAL,,2366800.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOMEGROUND MEDICAL CENTRE,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HONGWE CATHOLIC DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOPE MATTERS INTERNATIONAL-VILLAGE OF HOPE H O S P I T 6A6L,,0.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOPE RENAL CENTRE LIMITED,,53250.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOPELIFT MEDICAL CENTRE,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOPEM MEDICAL CENTRE,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOPEMOT NURSING HOME,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HORIZON MATERNITY AND NURSING HOME TINGA,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HOSPITAL SANTA ANTONIO,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HULLOW DISPENSARY,,180000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Hulugho Sub County Hospital,,130000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HUNGAI DISPENSARY,,310000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HURUMA HOSPITAL- MATHARE NORTH ANNEX,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HURUMA MATERNITY & NURSING HOME,,270000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
HURUMA SUB-COUNTY HOSPITAL,,400000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IBENO SUB-COUNTY HOSPITAL,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IBRAHIM URE DISPENSARY,,110000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ICHICHI DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IGUHU SUB-COUNTY HOSPITAL,,849999.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IHURURU TREATMENT AND REHABILITATION HOSPIT A L,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IKALAASA DISPENSARY,,100000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IKANGA HOPE DIAGNOSTIC & TREATMENT CENTRE,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IKEREGE MEDICAL CENTRE,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IKOMBE DISPENSARY,,330000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IKUMBI HEALTH CENTRE,,110000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IKUTHA MEDICARE CLINIC,,240000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IKUTHA SUB-COUNTY HOSPITAL,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ILCHALAI DISPENSARY,,100000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ILEHO HEALTH CENTRE,,190000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ILLASIT DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ILPARAKUO DISPENSARY,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMANGA HEALTH CENTRE,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMARA HEALTHCARE CENTRE,,420000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMARA HOSPITAL EMBU,,2140000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMBIAKALO DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMMACULATE CONCEPTION HEALTH CENTRE- KAPNY E B E R A I,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMMACULATE HEART HOSPITAL KEREITA,,220000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
"IMMACULATE HEART OF MARY MISSION HOSPITAL K I L I M A M 1B5O0G,0O",,0.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMPACT HEALTHCARE- ANNEX,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IMURTOT HEALTH CENTRE,,290000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
INFANT JESUS KALIMONI MISSION HOSPITAL,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
INGIRIR DISPENSARY,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Ingotse Dispensary,,352200.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
INTEGRATED VISION CENTRE MILIMANI MISSION HOS P I T A L,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
INTERAIL COMMUNITY HEALTH SERVICES LTD,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
INTERGRATED DEVELOPMENT FACILITY (HEALTH SE R V I C E S 4),,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IPALI HEALTH CENTRE,,150000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IREES TEENO DISPENSARY,,940000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IRESUKI DISPENSARY,,250000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISEBANIA SUB-COUNTY HOSPITAL,,630000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISEGERE TOTO CLINIC,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISHIARA SUB-COUNTY HOSPITAL,,705999.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISIBANIA MISSION HEALTH CENTRE,,340000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISINET DISPENSARY,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISINYA HEALTH CENTRE,,120000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISIOLO DRUG MART MEDICAL CENTRE,,390000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ISMC SERVICES HOSPITAL,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITANDO MISSION OF HOPE AND HEALTHCARE,,630000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITARC KENYA LIMITED,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITEMBU DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITEN COUNTY REFERRAL HOSPITAL,,663000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITETE DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITHAENI DISPENSARY,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITIBO ADVENTIST MISSION HOSPITAL,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
ITIERIO MATERNITY AND NURSING HOME,,240000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IVINGANZIA DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
IYABE SUB-COUNTY HOSPITAL,,470000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
J.M KARIUKI MEMORIAL COUNTY REFERRAL HOSPITA L,,374950.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JABEZ HEALTHCARE SERVICES,,130000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JABROK DISPENSARY,,120000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JALARAM NURSING &amp; MATERNITY HOME,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JAMBO HEALTHCARE LIMITED,,330000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JAMBO KIDNEY CARE LIMITED,,138450.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JAMII HOSPITAL KARATINA,,160000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JAMII WELLNESS HOSPITAL,,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JANICE CHOLERTON MEDICAL &amp; CANCER CENTR E,,690000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JANJU DISPENSARY,,380000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
"JARAMOGI OGINGA ODINGA TEACHING AND REFERR A L H O4,S55P6IT,3A0L",,0.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JARIBUNI DISPENSARY,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JEMINDAS NURSING HOME LIMITED,,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JEPKOYAI DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JILANGO DISPENSARY,,160000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JILORE DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JIMBA DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JOINT PARTNERS NURSING HOME,,240000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JOMVU MODELHEALTH CENTRE - JOMVU KUU,,400000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JORDAN HOSPITAL,,170400.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JOSNAM MEDICAL CLINIC,,90000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JOYRIDE MEDICAL CENTRE,,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JOYSHA MATERNITY AND NURSING HOME,,110000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JUJA MODERN HOSPITAL,,630000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JUJA ROAD MATERNITY HOSPITAL LIMITED- PANGAN I,,970000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JUMUIA FRIENDS HOSPITAL KAIMOSI,,1217950.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JUMUPAMOZZI MEDICAL CENTRE,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JUNCTION FAMILY HOSPITAL LIMITED,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
JUWFIAH MEDICAL CENTRE LIMITED,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAALEM DISPENSARY,,200000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAALENG HEALTH CENTER,,670000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABARE HEALTH CENTRE,,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABARNET COTTAGE HOSPITAL LIMITED,,150000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABARTONJO SUB-COUNTY HOSPITAL,,305200.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABAZI SUB-COUNTY HOSPITAL,,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABETWA HEALTH CENTRE,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABIANGA HEALTH CENTRE,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABISIMBA DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABIYET SUB-COUNTY HOSPITAL,,1380000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABOLECHO DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABOROM DISPENSARY,,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABOYWO HEALTH CENTRE,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABUCHAI HEALTH CENTRE,,240000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABULA HEALTH CENTRE,,1160000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KABUNYERIA DISPENSARY,,330000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KACHODA DISPENSARY,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KACHUTH DISPENSARY,,210000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KADENGE RATUORO HEALTH CENTRE,,320000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KADINDA HEALTH CENTRE -COUNTY,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAERIS DISPENSARY,,650000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAGIO HOSPITAL LIMITED,,244950.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAGUMO HEALTH CENTRE,,120000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAGUNDU-INI DISPENSARY,,230000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAGWA HEALTH CENTRE,,170000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAHAWA WEST HEALTH CENTRE,,770000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAHEMBE HEALTH CENTRE,,170000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAIBOI MISSION HEALTH CENTRE,,290000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAIKOR HEALTH CENTER,,400000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAIMUGUL DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAINUK HEALTH CENTRE,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAITESE DISPENSARY,,110000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAJIADO COUNTY REFERRAL HOSPITAL,,159750.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAJUKI HEALTH CENTRE,,250000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKAMEGA ORTHOPAEDIC HOSPITAL,,440000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKELAE DISPENSARY,,330000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKO DISPENSARY,,180000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKONENI DISPENSARY,,140000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKUMA MISSION HOSPITAL,,380000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKUMA SUB-COUNTY HOSPITAL,,120000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKUYUNI DISPENSARY KILIFI,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAKUYUNI HEALTH CENTRE,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALAMA HEALTH CENTRE,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALANDINI HEALTH CENTRE,,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALAWA MODEL HEALTH CENTRE,,686000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALI DISPENSARY,,90000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALIANI HEALTH CENTRE,,110000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Kalimapus Dispensary,,320000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALIMONI MISSION HOSPITAL,,1030000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALIMONI MISSION HOSPITAL-GITHURAI BRANCH,,570000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALOBEYEI DISPENSARY,,360000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALOKOL GOK HEALTH CENTRE,,540000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALOKOL MEDICAL SERVICES,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALULINI HEALTH CENTRE,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALUO HEALTH CENTRE,,410000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KALYET CLINIC KIPKELION,,300000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMALE DISPENSARY,,90000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMASHIA DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMAYECH DISPENSARY,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMBAJO DISPENSARY,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMBI YA WAYA DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMBIRI HEALTH CENTRE,,360000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMBIRWA HEALTH CENTRE,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMBOO DISPENSARY,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMKOMANI DISPENSARY,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMOGO HEALTH CENTRE,,300000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMOI DISPENSARY,,170000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMUNERU HEALTH CENTRE,,160000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMUSINDE DISPENSARY,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMUTHANGA HEALTH CENTRE,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMUTHINI DISPENSARY,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAMWOSOR HEALTH CENTRE,,850000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANAKURUNDIO HEALTH CENTRE,,310000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Kanamkemer Sub County Hospital,,230000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANDARA SUB COUNTY HOSPITAL,,1060000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANDARIA DISPENSARY,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGA ONDITI DISPENSARY,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGAITA HEALTH CENTRE,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGARI HEALTH CENTRE,,170000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGATOSA DISPENSARY,,630000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGEMA SUB-COUNTY HOSPITAL,,580000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGEMI HEALTH CENTRE,,630000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGESO DISPENSARY,,130000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGONDE DISPENSARY,,170000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANGUNDO SUB-COUNTY HOSPITAL,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANNIKA INTERNATIONAL LTD HOSPITAL-TOM MBOY A,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANYAKINE SUB-COUNTY HOSPITAL,,1710000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANYUNGU DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KANZOKEA HEALTH CENTRE,,234500.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAOYENI DISPENSARY,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPCHELAL HEALTH CENTRE,,130000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPKATENY DISPENSARY,,370000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPKATET SUB-COUNTY HOSPITAL,,2515200.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPKOI HEALTH CENTRE,,80000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPKOROS SUB-COUNTY HOSPITAL,,370000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPKOTA DISPENSARY,,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPKURES DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPKURES HEALTH CENTRE,,110000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPLAMAI HEALTH CENTRE,,420000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPSABET COUNTY REFERRAL HOSPITAL,,891650.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPSABET SURGICAL CARE CENTRE LTD,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPSAIT DISPENSARY,,250000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPSAMBU DISPENSARY,,250000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPSARA SUB-COUNTY HOSPITAL,,525000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPSOWAR DISPENSARY,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPSOYA HEALTH CENTRE,,430000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTALAMWA HEALTH CENTRE,,130000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTAMA HEALTH CENTRE,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTANAI HEALTH CENTRE,,370000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTARAKWA SUB-COUNTY HOSPITAL,,351000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTECHI DISPENSARY,,90000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTELDON HEALTH CENTRE,,300000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTUM DISPENSARY(BARINGO),,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPTUMEK DISPENSARY,,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KAPYEGO HEALTH CENTRE,,670000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KARAMBUNA MEDICAL CLINIC,,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KARANGATHA HEALTH CENTRE,,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KARARIA DISPENSARY,,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KARAU HEALTH CENTRE,,50000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
KARIMA DISPENSARY-BUNGOMA,,420000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
