vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
125 ST. FRANCIS COMMUNITY HOSPITAL,,9971378.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
126 NAIVASHA SUB-COUNTY HOSPITAL,,9911880.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
127 BLUE WHALE MEDICAL LTD,,9911760.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
128 CITY EYE HOSPITAL,,9905480.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
129 MSAMBWENI COUNTY REFERRAL HOSPITAL,,9823860.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
130 MBAGATHI COUNTY REFERRAL HOSPITAL,,9724380.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
131 THE WEBUYE HOSPITAL LIMITED,,9677120.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
132 ST. THOMAS MATERNITY HOSPITAL,,9637200.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
133 MASABA SUB-COUNTY HOSPITAL,,9555320.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
134 ST. JOSEPHS MISSION HOSPITAL MIGORI,,9528140.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
135 THE LIFELINE GROUP OF HOSPITALS LIMITED KAHAWA WENDANI,,9485520.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
136 MERU JORDAN HOSPITAL LTD,,9468964.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
137 LUMINO NURSING AND MATERNITY HOME,,9416880.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
138 ROYAL MEDICAL HOSPITAL AND MATERNITY HOME LIMITED,,9307360.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
139 ELDORET HOSPITAL,,9296910.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
140 MWINGI MEDICARE CENTRE-LTD,,9259540.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
141 SHAMAAL HOSPITAL-BANISA LIMITED,,9088400.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
142 THE AGA KHAN HOSPITAL - KISUMU,,9032489.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
