vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
NYACHEKI SUB DISTRICT HOSPITAL,,428704.1,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
NDINDIKA HEALTH CENTRE,,1009865.96,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Rabai Sub County Hospital,,141705.11,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bar Korwa Health Centre,,21304.76,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Star Maternity & Nursing Home,,324874.91,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"GARSEN HEALTH CENTRE 3 ,",,457.18,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Marikebuni Dispensary,,174533.61,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Marafa Sub County Hospital,,232136.52,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kizingitini Dispensary,,29639.35,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ng'iya Health Centre,,148687.55,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Polyclinic Hospital,,218150.77,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
HOLY SPIRIT HEALTH CENTRE GILGIL,,831529.33,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
EKALAKALA HEALTH CENTRE,,318578.66,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
ST. MARTHA'S CHIMOI HEALTH CENTRE,,194017.58,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Lowarengak Health Centre 2 ,",,679.24,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"TUMAINI MATERNITY AND NURSING HOME 1 ,",,283.11,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Gahaleni Dispensary,,199376.83,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kanzokea Health Centre,,369005.41,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Baolala Dispensary,,472201.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kiritiri Health Centre,,387390.1,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"KUNATI HEALTH CENTRE 4 ,",,240.69,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Chebororwa Health Centre,,70864.04,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KABUNYERIA HEALTH CENTRE,,92738.4,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Kawiria Maternity Home 6 ,",,104.73,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KIBOS SUGAR DISPENSARY,,96348.4,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Kilala Health Centre 2 ,",,625.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
ORESI HEALTH CENTRE,,51660.59,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Migori County Referral Hospital,,2078068.88,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Rachar Sugar Belt Hospital,,252818.02,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"Suguta Marmar Sub County Hospital 7 ,",,456.19,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
St Monica Nakwamekwi Dispensary,,175144.08,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
"JUNCTION MEDICAL CLINIC CHAVAKALI 7 ,",,548.65,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokoli Sub-County Hospital,,789245.83,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Kabuchai Health Centre,,184260.05,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
NJABINI CATHOLIC DISPENSARY,,12175.71,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
BUSIESO DISPENSARY,,64032.13,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
KATILU HEALTH CENTRE,,65972.54,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Sikulu Health Centre,,22399.6,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
