vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
HENI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
HOLO KADAWA COMMUNITY CLINIC,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
Hulugho Sub County Hospital,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
IMBIAKALO DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
IMURTOT HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
INTERAIL COMMUNITY HEALTH SERVICES LTD,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
IRESUKI DISPENSARY,,50000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ISHIARA SUB-COUNTY HOSPITAL,,290000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ITIERIO MATERNITY AND NURSING HOME,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KACHUTH DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAGWA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAIBOI MISSION HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAIKOR HEALTH CENTER,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAITUI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAKUMA SUB-COUNTY HOSPITAL,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAMKOMANI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KANGATOSA DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAPLAMAI HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAPTALAMWA HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAPTUMEK DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KASUKU HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KATULANI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAVUNYALALO DISPENSARY,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KAYOLE 1 HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KEDOWA HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KEE DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KENYATTA NATIONAL HOSPITAL,,61739809.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KERIO HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KHAOYA DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KIAMBERE DAM DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KIBINGEI DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KIENI MODEL HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KILILI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
Kineni Dispensary,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KINONDO KWETU HOSPITAL,,140000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KIOGE DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KIRIBWET DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KITHIMU HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KITHUKI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KIZINGO HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KOBADADI DISPENSARY,,90000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KOILOT HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KOKWOTENDWO DISPENSARY,,70000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KOLANYA SALVATION ARMY HEALTH CENTRE,,9000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KOLOWA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KUIKUI HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KUOYO HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KURESIET DISPENSARY,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
KUVASALI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
LAS ANO HEALTHCARE LIMITED,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
LESSOS HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
LOBEI HEALTH CENTRE,,50000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
Loruth Dispensary,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
LUKUSI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
LUNAKWE DISPENSARY,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
LUTSANGANI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
LUUCHO DISPENSARY,,70000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MADOGO HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MAILI SABA DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MAKINDU SUB-COUNTY HOSPITAL,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MAKUENI COUNTY REFERRAL HOSPITAL,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MALANGA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MALAVA SUB COUNTY HOSPITAL,,29998.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MANG\\'U DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MARIMANTI SUB COUNTY HOSPITAL,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MARIWA HEALTH CENTRE,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MARY HELP OF THE SICK MISSION HOSPITAL,,191700.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MASARIA DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MASHAMBANI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MASOGO DISPENSARY,,90000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MBITINI HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MBOGOINI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MBUGUNI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MELWA HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MERU TEACHING AND REFERRAL HOSPITAL,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MIDOINA DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MIGERE DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MIGORI COUNTY REFERRAL HOSPITAL,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MISIKHU DISPENSARY,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MKAO MOTO DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MNYENZENI MODEL HEALTH CENTRE,,70000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MODING HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MONGUNI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MOTONTO DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MUKENDE HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MUKHOBOLA HEALTH CENTRE,,1000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MURINDUKO HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MUSOKOTO DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
MUTHA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NAIROBI KIDNEY CENTRE,,10650.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NAIVASHA SUB-COUNTY HOSPITAL,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NAMELOK HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NANDI HILLS SUB-COUNTY HOSPITAL,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NAYA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NDAU DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NDOVU HEALTH CENTRE,,5000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NDUNDUNI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NEW KILIFI WANANCHI MATERNITY & NURSING HOME,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NGELECHOM DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NG'ONG'A DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NJEGAS HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NYABOKARANGE DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NYAGOTO DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NYAMBENE SUB-COUNTY HOSPITAL,,120000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NYAWARA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NZEVENI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
NZIU HEALTH CENTRE,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
OLD MAWINGO HEALTH CENTRE,,50000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
OLDANYATI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
OLKOKWE HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
OLMEKENYU DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
OLOIRIMIRIMI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
OLOKYIN HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
OLORIKA DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
PESI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
Pingilikani dispensary,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
PIONEER HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
PRECIOUS LIFE MEDICAL CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
PUMWANI MATERNITY AND REFERRAL HOSPITAL,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
QUEENS &amp; KINGS HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
QURAHMADHOW DISPENSARY,,29000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RABAI RURAL HEALTH DEMONSTRATION CENTRE,,440000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RABONDO DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RAM HOSPITAL LTD KISII,,130000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RAMBUGU DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RAMULA DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RAMULA HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RARIW DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RATTA HEALTH CENTRE,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
REGAOL BARNABAS MEDICAL CLINIC,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RERA HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
REUBEN HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RHONDA DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RIAT DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RIBE DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RIFT VALLEY PROVINCIAL GENERAL HOSPITAL NAKURU,,110000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
Riokomor Dispensary,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RIOTANCHI HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ROBINS HEALTHCARE LIMITED,,130650.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ROBLESSING MEDICAL CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RONGAI HEALTH CENTRE-NAKURU,,60000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RORET SUB-COUNTY HOSPITAL,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ROSAMA MEDICAL SERVICES,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ROYAL ST MONICAH MEDICAL CENTRE LIMITED,,2000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RUANDA DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
RUKALA MODEL HEALTH CENTRE,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SABA SABA HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SABAKI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SABATIA SUB-COUNTY HOSPITAL,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SACHANGWAN HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SAGANA SUB-COUNTY HOSPITAL,,60000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SAIKA NURSING HOME,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SAIKERI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SAKUTIEK HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SANG\\'ALO MEDICAL CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SCION HEALTHCARE- KWA NJENGA,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SCION HOSPITAL LIMITED,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SEREWO HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SHAMAKHUBI HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SHAMBERERE DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SHELLA DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SHIKUSA HEALTH CENTRE,,50000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SHIVANGA HEALTH CENTRE,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SIFUYO HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SIMBA OPEPO DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SITIKHO DISPENSARY,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
ST FRANCIS CATHOLIC DISPENSARY KAWANGWARE GATINA,,20000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
STAR SPECIALIST HOSPITAL LIMITED,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SULTAN HAMUD SUB COUNTY HOSPITAL,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
SYNERGY CLINICS - UGUNJA,,53250.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
TAMOUGH HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
TENGES HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
THE NAKURU SPECIALIST HOSPITAL LTD(CANCER &amp; INFECTIOUS DESEA S E ),,270000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
THE RIVER JORDAN MEDICAL CENTRE LTD,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
THE WHITE CRESCENT HOSPITAL,,230000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
THE WHITE CRESCENT HOSPITAL LIMITED,,180250.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
THINU HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
TIGOI HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
TISINYE HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
URIRI SUB-COUNTY HOSPITAL,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
USAO HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
USIGU HEALTH CENTRE,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
USUBEY DISPENSARY,,90000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
UTHIRU MUTHUA HEALTH CENTRE,,60000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
UTWIINI DISPENSARY,,40000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
UYAWI SUB-COUNTY HOSPITAL,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
VIHIGA HEALTH CENTRE,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
VISHAKANI DISPENSARY,,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WAGAI HEALTH CENTRE,,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
WAGBERI DISPENSARY,,50000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
